id,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id
585,Mundubbera Hospital,96 Leichhardt Street,Mundubbera,Qld,4626,07 4165 5200,-25.587619,151.293282,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30584
586,Mungindi Hospital,Barwon Street,Mungindi,Qld,2406,02 6705 6100,-28.972817,148.989061,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30585
587,Murgon Hospital,Coronation Drive,Murgon,Qld,4605,07 4169 9600,-26.239075,151.950702,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30586
588,Murray Bridge Soldiers' Memorial Hospital,96 Swanport Road,Murray Bridge,SA,5253,08 8535 6777,-35.128911,139.280462,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30587
589,Murray District Hospital,McKay Street,Pinjarra,WA,6208,08 9531 7222,-32.639709,115.871589,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30588
590,Murray Valley Private Hospital,Nordsvan Drive,Wodonga,Vic,3690,02 6055 3100,-36.138419,146.876478,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30589
591,Murrumburrah-Harden Hospital,54 Swift Street,Harden,NSW,2587,02 6386 2200,-34.555254,148.360186,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30590
592,Murwillumbah Hospital,8 Ewing Street,Murwillumbah,NSW,2484,02 6672 1822,-28.323417,153.400811,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30591
593,Muswellbrook Hospital,36 Brentwood Street,Muswellbrook,NSW,2333,02 6542 2000,-32.264545,150.900263,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30592
594,Nambour Day Surgery,115 Howard Street,Nambour,Qld,4560,07 5476 3700,-26.626321,152.96409,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30593
595,Nambour General Hospital,Hospital Road,Nambour,Qld,4560,07 5470 6600,-26.621659,152.952249,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30594
596,Nambour Selangor Private Hospital,62 Netherton Street,Nambour,Qld,4560,07 5459 7444,-26.618265,152.955949,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30595
597,Nanango Hospital,135 Brisbane Street,Nanango,Qld,4615,07 4171 6700,-26.666405,152.007833,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30596
598,Nannup Hospital,Carey Street,Nannup,WA,6275,08 9756 3800,-33.982797,115.76723,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30597
599,Naracoorte Health Service,101 Jenkins Terrace,Naracoorte,SA,5271,08 8762 8100,-36.966849,140.743693,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30598
600,Narembeen Memorial Hospital,Ada Street,Narembeen,WA,6369,08 9064 6222,-32.061618,118.391289,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30599
601,Narrabri Hospital,11 Cameron Street,Narrabri,NSW,2390,02 6799 2800,-30.325869,149.777108,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30600
602,Narrandera Hospital,54 Adams Street,Narrandera,NSW,2700,02 6951 0200,-34.743181,146.547661,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30601
603,Narrogin Hospital,Williams Road,Narrogin,WA,6312,08 9881 0333,-32.937341,117.168459,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30602
604,Narromine Health Service,128 Cathundral Street,Narromine,NSW,2821,02 6889 9600,-32.24261,148.239201,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30603
605,Nathalia District Hospital,36-44 McDonnell Street,Nathalia,Vic,3638,03 5866 9444,-36.054754,145.204324,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30604
606,National Capital Private Hospital,Corner of Gilmore Crescent and Hospital Road,Garran,ACT,2605,02 6222 6666,-35.344872,149.101944,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30605
607,Nepean Hospital,Derby Street,Kingswood,NSW,2747,02 4734 2000,-33.759865,150.712627,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30606
608,Nepean Private Hospital,1-9 Barber Avenue,Kingswood,NSW,2747,02 4732 7333,-33.759775,150.715206,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30607
609,Neringah Hospital,4-12 Neringah Avenue,Wahroonga,NSW,2076,02 9488 2200,-33.717856,151.114556,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30608
610,New Farm Clinic,22 Sargent Street,New Farm,Qld,4005,07 3254 9100,-27.473623,153.045879,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30609
611,New Norfolk District Hospital,3 Richmond Street,New Norfolk,Tas,7140,03 6166 1300,-42.781315,147.059179,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30610
612,Newcastle Private Hospital,14 Lookout Road,New Lambton Heights,NSW,2305,02 4941 8400,-32.922537,151.698371,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30611
613,Newman Hospital,54 Mindarra Drive,Newman,WA,6753,08 9175 8333,-23.354824,119.736503,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30612
614,"Next Step Drug And Alcohol Services, East Perth",32 Moore Street,East Perth,WA,6004,08 9219 1919,-31.953405,115.869171,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30613
615,Nimbin Multi Purpose Service,35 Cullen Street,Nimbin,NSW,2480,02 6689 1400,-28.597371,153.223185,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30614
616,Noarlunga Hospital,Alexander Kelly Drive,Noarlunga Centre,SA,5168,08 8384 9222,-35.139879,138.500218,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30615
617,Noosa Hospital,111 Goodchap Street,Noosaville,Qld,4566,07 5455 9200,-26.403209,153.046309,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30616
618,Normanton Hospital,Brown Street,Normanton,Qld,4890,07 4745 2100,-17.678739,141.086425,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30617
619,Norseman Hospital,Talbot Street,Norseman,WA,6443,08 9039 9200,-32.198566,121.767663,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30618
620,North East Soldiers' Memorial Hospital and Community Service Centre (Scottsdale Hospital),28 Fosters Road,Scottsdale,Tas,7260,03 6778 8522,-41.154294,147.521324,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30619
621,North Eastern Rehabilitation Centre,134-144 Ford Street,Ivanhoe,Vic,3079,03 9474 8900,-37.763424,145.031344,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30620
622,North Lakes Day Hospital,7 Endeavour Boulevard,North Lakes,Qld,4509,07 3833 6755,-27.238984,153.021947,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30621
623,North Midlands Health Service,Thomas Street,Three Springs,WA,6519,08 9954 3200,-29.534221,115.759184,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30622
624,North Queensland Day Surgical Centre,119 Kings Road,Pimlico,Qld,4812,07 4725 2677,-19.279643,146.791468,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30623
625,North Shore Private Hospital,3 Westbourne Street,St Leonards,NSW,2065,02 8425 3000,-33.820622,151.189159,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30624
626,North West Private Hospital,137 Flockton Street,Everton Park,Qld,4053,07 3246 3133,-27.393992,152.992705,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30625
627,North West Regional Hospital,23 Brickport Road,Burnie,Tas,7320,03 6430 6666,-41.048385,145.880842,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30626
628,Northam Hospital,Robinson Street,Northam,WA,6401,08 9690 1300,-31.649582,116.657681,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30627
629,Northampton Kalbarri Health Service,Stephen Street,Northampton,WA,6535,08 9934 0200,-28.351194,114.635119,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30628
630,Northeast Health Wangaratta,35-47 Green Street,Wangaratta,Vic,3677,03 5722 5111,-36.354035,146.313889,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30629
631,Northern Beaches Hospital,105 Frenchs Forest Road (West),Frenchs Forest,NSW,2086,02 9105 5000,-33.750646,151.23377,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30630
632,Northern Yorke Peninsula Health Service (Wallaroo),1 Ernest Terrace,Wallaroo,SA,5556,08 8823 0200,-33.927738,137.636783,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631
633,Northpark Private Hospital,Corner of Plenty and Greenhills Roads,Bundoora,Vic,3083,03 9468 0100,-37.691208,145.061631,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30632
634,Northside Clinic,2 Greenwich Road,Greenwich,NSW,2065,02 9433 3555,-33.825156,151.188367,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30633
635,Northside Cremorne Clinic,3 Harrison Street,Cremorne,NSW,2090,02 9909 8577,-33.833425,151.222886,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30634
636,Northside Macarthur Clinic,92-96 Dumaresq Street,Campbelltown,NSW,2560,02 4640 5555,-34.071999,150.816958,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30635
637,Northside West Clinic,23-27 Lytton Street,Wentworthville,NSW,2145,02 8833 2222,-33.811188,150.974575,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30636
638,Norwest Private Hospital,11 Norbrik Drive,Bella Vista,NSW,2153,02 8882 8882,-33.744941,150.953608,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30637
639,Nowra Private Hospital,Weeroona Place,Nowra,NSW,2541,02 4424 4700,-34.893534,150.606551,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30638
640,Numurkah & District Health Service,2 Katamatite Road,Numurkah,Vic,3636,03 5862 0555,-36.100001,145.443695,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30639
641,Nyngan Multi Purpose Service,Hospital Road,Nyngan,NSW,2825,02 6835 1700,-31.560024,147.208772,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30640
642,Oakey Hospital,Corner Beale and Fitzpatrick Streets,Oakey,Qld,4401,07 4691 4888,-27.424079,151.719088,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30641
643,Oberon Multi Purpose Service,67-73 North Street,Oberon,NSW,2787,02 6336 7200,-33.705249,149.853596,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30642
644,Omeo District Health,12 Easton Street,Omeo,Vic,3898,03 5159 0100,-37.098142,147.597321,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30643
645,Onslow Hospital,Second Avenue,Onslow,WA,6710,08 9184 3200,-21.643238,115.115389,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30644
646,Orange Day Surgery Centre,60-62 McNamara Street,Orange,NSW,2800,02 6360 3699,-33.283027,149.102737,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30645
647,Orange Health Service,1530 Forest Road,Orange,NSW,2800,02 6369 3000,-33.317316,149.093953,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30646
648,Orbost Regional Health,104 Boundary Road,Orbost,Vic,3888,03 5154 6666,-37.701844,148.464957,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30647
649,Oromax Day Surgery,"Level 3, 1 Hutt Street",Adelaide,SA,5000,08 8232 3525,-34.925331,138.611441,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30648
650,Orroroo and District Health Service,Pekina Road,Orroroo,SA,5431,08 8658 1023,-32.738519,138.607206,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30649
651,Orygen Inpatient Unit,35 Mavis Street,Footscray,Vic,3011,03 8345 7550,-37.791926,144.886617,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30650
652,Osborne Park Hospital,Osborne Place,Stirling,WA,6021,08 9346 8000,-31.885976,115.804717,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30651
653,Otway Health & Community Services [Apollo Bay],37-43 Mclachlan Street,Apollo Bay,Vic,3233,03 5237 8500,-38.753853,143.664264,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30652
654,Oxford Day Surgery and Dermatology,"Suite 4, 1st Floor, 416-418 Oxford Street",Mount Hawthorn,WA,6016,08 6140 1000,-31.922727,115.841536,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30653
655,Oxford Day Surgery Centre,54 Oxford Terrace,Unley,SA,5061,08 8373 1755,-34.949659,138.608408,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30654
656,Pacific Private Day Hospital,123 Nerang Street,Southport,Qld,4215,07 5556 6222,-27.970407,153.407829,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30655
657,Pambula Hospital,Merimbola Street,Pambula,NSW,2549,02 6495 8200,-36.926316,149.879232,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30656
658,Paraburdoo Hospital,Lot 608 Rocklea Road,Paraburdoo,WA,6754,08 9159 8222,-23.203031,117.670633,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30657
659,Parkside Cosmetic Surgery,7 Unley Road,Parkside,SA,5063,08 8357 0300,-34.941936,138.606952,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30658
660,Parkwynd Private Hospital,137 East Terrace,Adelaide,SA,5000,08 8223 3294,-34.928514,138.614276,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30659
661,Peak Hill Multipurpose Service,111 Newell Highway,Peak Hill,NSW,2869,02 6861 7100,-32.735907,148.199615,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30660
662,Peel Health Campus,110 Lakes Road,Mandurah,WA,6210,08 9531 8000,-32.532573,115.763504,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30661
663,Pemberton Hospital,Railway Cresent,Pemberton,WA,6260,08 9776 4000,-34.444875,116.031954,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30662
664,Peninsula Private Hospital Queensland,Corner of George and Florence Streets,Kippa-Ring,Qld,4021,07 3883 9300,-27.230696,153.093087,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30663
665,Peninsula Private Hospital Victoria,525 McClelland Drive,Frankston,Vic,3199,03 9788 3466,-38.157557,145.169552,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30664
666,Pennant Hills Day Surgery,361 Pennant Hills Rd,Pennant Hills,NSW,2120,02 9481 0048,-33.738295,151.074354,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30665
667,Penola War Memorial Hospital,18 Church Street,Penola,SA,5277,08 8737 2311,-37.382873,140.836465,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30666
668,Perfect Vision Day Surgery,3/25-29 Hunter Street,Hornsby,NSW,2077,131340,-33.70323,151.100259,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30667
669,Perth Children’s Hospital,15 Hospital Avenue,Nedlands,WA,6009,08 6456 2222,-31.969503,115.817165,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30668
670,Perth Clinic,27-29 Havelock Street,West Perth,WA,6005,08 9481 4888,-31.950874,115.843266,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30669
671,Peter MacCallum Cancer Centre,305 Grattan Street,Melbourne,Vic,3000,03 9656 1111,-37.80001,144.956607,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30670
672,Peterborough Soldiers' Memorial Hospital,23 Hurlstone Street,Peterborough,SA,5422,08 8651 0400,-32.980786,138.830344,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30671
